"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:0008610","GO:0008610","lipid biosynthetic process",652,11,0.000930169195625336,0.00893896702403849,"Lbr,Gal3st1,Ormdl3,Mboat2,Hexb,Prkcd,Fads1,Scd2,Cers2,Elovl1,Mfsd2a"
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis",552,10,0.000931353302617827,0.00893896702403849,"Sh3pxd2b,Cnot6,Itgb1bp1,Hsp90aa1,Ntrk2,Slx4,Sema4a,Cldn19,Pan3,Dag1"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",457,9,0.000939083125796045,0.00898873062415076,"Sox13,Hsp90aa1,Prkcd,Dock8,Celsr2,Card11,Hsph1,Nfat5,Rdx"
"GO:1904037","GO:1904037","positive regulation of epithelial cell apoptotic process",36,3,0.000992064529819005,0.00946412460835159,"Spop,Ecscr,Sort1"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",1213,16,0.000994108219053918,0.00946412460835159,"Nfasc,Tet1,Itgb1bp1,Fbln5,Stab1,Nr4a1,Ecscr,Itgav,Sema4a,Foxd3,Slit2,Tgfa,Ret,Prx,Egln1,Dag1"
"GO:0051224","GO:0051224","negative regulation of protein transport",139,5,0.00100636298418342,0.00955503779606405,"Pfkl,Itgb1bp1,Ndfip2,Rangap1,Syt4"
"GO:0030031","GO:0030031","cell projection assembly",559,10,0.00102396026600302,0.00969605270649512,"Dbnl,Slc9a3r1,Prkcd,Aif1l,Arhgef26,Celsr2,Slit2,Ttyh1,Rdx,Plxnb3"
"GO:0032287","GO:0032287","peripheral nervous system myelin maintenance",9,2,0.00103498236904485,0.00977421852263745,"Sh3tc2,Prx"
"GO:0034614","GO:0034614","cellular response to reactive oxygen species",140,5,0.00103911265664989,0.00978705574209978,"Fbln5,Prkcd,Trap1,Sigmar1,Hsph1"
"GO:0016052","GO:0016052","carbohydrate catabolic process",141,5,0.0010726468768842,0.0100475839180108,"Pfkl,Gaa,Hexb,Lrp5,Ldha"
"GO:0006458","GO:0006458","'de novo' protein folding",37,3,0.00107530767865461,0.0100475839180108,"Sdf2l1,Hspa1b,Hsph1"
"GO:0051084","GO:0051084","'de novo' post-translational protein folding",37,3,0.00107530767865461,0.0100475839180108,"Sdf2l1,Hspa1b,Hsph1"
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade",83,4,0.00111460337025879,0.0103872799571347,"Phb,Slc9a3r1,Itgb1bp1,Spry4"
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process",3655,34,0.00115537832642737,0.0107389374972144,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Impdh1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide",38,3,0.00116283676374298,0.010779893568347,"Trap1,Sigmar1,Hsph1"
"GO:0071496","GO:0071496","cellular response to external stimulus",295,7,0.00121008387764118,0.011170070997365,"Cdkn1a,Fads1,Nr4a2,Mfsd2a,Ldha,Pde2a,Dag1"
"GO:0044265","GO:0044265","cellular macromolecule catabolic process",1118,15,0.00121125062060895,0.011170070997365,"Psmd1,Pttg1ip,Hsp90b1,Cnot6,Spop,Hsp90aa1,Ndfip2,Sdf2l1,Hspa1b,Hsp90ab1,Ecscr,Smurf1,Pan3,Snd1,Rdx"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",1124,15,0.00127690776115808,0.0117448911781519,"Trak2,Itgb1bp1,Fbln5,Prkcd,Stab1,Npr3,Hsp90ab1,Syt4,Ecscr,Mapkbp1,Sema4a,Cers2,Slit2,Smurf1,Mag"
"GO:0006366","GO:0006366","transcription by RNA polymerase II",2540,26,0.00128789680201484,0.0117651481144095,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0036363","GO:0036363","transforming growth factor beta activation",10,2,0.00128910314843615,0.0117651481144095,"Hsp90ab1,Itgav"
"GO:1901856","GO:1901856","negative regulation of cellular respiration",10,2,0.00128910314843615,0.0117651481144095,"Trap1,Pde2a"
"GO:0070201","GO:0070201","regulation of establishment of protein localization",577,10,0.00129724182273874,0.0118089126750341,"Pfkl,Itgb1bp1,Prkcd,Ndfip2,Rangap1,Hsp90ab1,Syt4,Sh3tc2,Lrp5,Hsph1"
"GO:0045598","GO:0045598","regulation of fat cell differentiation",148,5,0.00133033587237109,0.0120790393347421,"Sox13,Sh3pxd2b,Wdfy2,Lrp5,Sort1"
"GO:0045944","GO:0045944","positive regulation of transcription by RNA polymerase II",1249,16,0.00134545130737744,0.0121647356017781,"Pid1,Tet1,Itgb1bp1,Fbln5,Klf6,Hexb,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Nfat5,Egln1"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",388,8,0.0013466624066521,0.0121647356017781,"Tet1,Hsp90aa1,Prkcd,H1f0,Arid2,Slx4,Cdkn1a,Hsp90ab1"
"GO:0045732","GO:0045732","positive regulation of protein catabolic process",221,6,0.00137221448372368,0.0123639325421226,"Pttg1ip,Hsp90aa1,Hspa1b,Ecscr,Smurf1,Rdx"
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species",41,3,0.0014519557307503,0.013049128857532,"Fbln5,Trap1,Hsph1"
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway",307,7,0.00151994727092168,0.0136255171596329,"Steap3,Pttg1ip,Spop,Slc9a3r1,Trap1,Cdkn1a,Hsph1"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",226,6,0.00153731733706044,0.0137116283699431,"Slc9a3r1,Hsp90aa1,Hsp90ab1,Dock8,Myo9b,Fez1"
"GO:0033673","GO:0033673","negative regulation of kinase activity",226,6,0.00153731733706044,0.0137116283699431,"Itgb1bp1,Prkcd,Sh3bp5,Cdkn1a,Spry4,Lrp5"
"GO:0010647","GO:0010647","positive regulation of cell communication",1899,21,0.00155430596460289,0.0138282334180791,"Steap3,Grik2,Snap47,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Adamts20,Hsp90ab1,Itgav,Mapkbp1,Card11,Tgfa,Ret,Plekha4,Nfat5,Ncam1,Rab8b"
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide",91,4,0.0015675170984732,0.0138625753426354,"Prkcd,Trap1,Sigmar1,Hsph1"
"GO:0019227","GO:0019227","neuronal action potential propagation",11,2,0.00156994058240492,0.0138625753426354,"Ntrk2,Cldn19"
"GO:0098870","GO:0098870","action potential propagation",11,2,0.00156994058240492,0.0138625753426354,"Ntrk2,Cldn19"
"GO:0010557","GO:0010557","positive regulation of macromolecule biosynthetic process",1772,20,0.00158869227175614,0.0139822378424805,"Pid1,Tet1,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,Arid2,Nr4a1,Tead3,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Ret,Nfat5,Egln1"
"GO:0018130","GO:0018130","heterocycle biosynthetic process",3724,34,0.00159140985636386,0.0139822378424805,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Impdh1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0023056","GO:0023056","positive regulation of signaling",1905,21,0.00161537844271113,0.0141576095773095,"Steap3,Grik2,Snap47,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Adamts20,Hsp90ab1,Itgav,Mapkbp1,Card11,Tgfa,Ret,Plekha4,Nfat5,Ncam1,Rab8b"
"GO:0022612","GO:0022612","gland morphogenesis",155,5,0.00163109001278678,0.0142599255573339,"Slc9a3r1,Lrp5,Slit2,Tgfa,Dag1"
"GO:0017038","GO:0017038","protein import",229,6,0.00164338953382101,0.0143319798356934,"Pttg1ip,Hsp90aa1,Prkcd,Cdkn1a,Hsp90ab1,Rab8b"
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process",3881,35,0.001657319364436,0.0144178620571132,"Trak2,Pid1,Sox13,Lbr,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Impdh1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0085029","GO:0085029","extracellular matrix assembly",43,3,0.00166759802922974,0.0144716369514482,"Lamb1,Fbln5,Dag1"
"GO:0019438","GO:0019438","aromatic compound biosynthetic process",3736,34,0.00168041634524328,0.0145471336553903,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Hsp90aa1,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Cdkn1a,Hsp90ab1,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Impdh1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway",157,5,0.00172550577135892,0.0149009447052316,"Steap3,Spop,Slc9a3r1,Prkcd,Ret"
"GO:0030029","GO:0030029","actin filament-based process",814,12,0.00173392561551265,0.0149371348146114,"Hsp90b1,Dbnl,Sh3pxd2b,Slc9a3r1,Itgb1bp1,Prkcd,Aif1l,Cldn19,Slit2,Sorbs2,Myo9b,Rdx"
"GO:0050919","GO:0050919","negative chemotaxis",44,3,0.00178251534484484,0.0152811752378446,"Itgav,Sema4a,Slit2"
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity",44,3,0.00178251534484484,0.0152811752378446,"Unc119,Hsph1,Tgfa"
"GO:0051051","GO:0051051","negative regulation of transport",502,9,0.00179236630886297,0.0152999503708816,"Pid1,Pfkl,Unc119,Slc9a3r1,Itgb1bp1,Ndfip2,Rangap1,Syt4,Itgav"
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction",233,6,0.00179336904120753,0.0152999503708816,"Itga3,Spry4,Itgav,Slit2,Cadm4,Myo9b"
"GO:0009967","GO:0009967","positive regulation of signal transduction",1534,18,0.00179964621417244,0.015316507056523,"Steap3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Adamts20,Hsp90ab1,Itgav,Mapkbp1,Card11,Tgfa,Ret,Plekha4,Nfat5,Ncam1"
"GO:0007611","GO:0007611","learning or memory",317,7,0.00182270484684681,0.0154383537627409,"Itga3,Lamb1,Ntrk2,Syt4,Nr4a2,Ccnd2,Ncam1"
"GO:0034504","GO:0034504","protein localization to nucleus",317,7,0.00182270484684681,0.0154383537627409,"Rassf5,Pttg1ip,Ormdl3,Prkcd,Rangap1,Cdkn1a,Hsp90ab1"
"GO:0045893","GO:0045893","positive regulation of DNA-templated transcription",1538,18,0.00185154299842674,0.0156077562540412,"Pid1,Tet1,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Ret,Nfat5,Egln1"
"GO:1903508","GO:1903508","positive regulation of nucleic acid-templated transcription",1538,18,0.00185154299842674,0.0156077562540412,"Pid1,Tet1,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Ret,Nfat5,Egln1"
"GO:2000303","GO:2000303","regulation of ceramide biosynthetic process",12,2,0.00187719980495907,0.0156867557084814,"Ormdl3,Prkcd"
"GO:2000322","GO:2000322","regulation of glucocorticoid receptor signaling pathway",12,2,0.00187719980495907,0.0156867557084814,"Phb,Ntrk2"
"GO:1902680","GO:1902680","positive regulation of RNA biosynthetic process",1540,18,0.00187796303010662,0.0156867557084814,"Pid1,Tet1,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Ret,Nfat5,Egln1"
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II",2470,25,0.00187867997301462,0.0156867557084814,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Foxd3,Hsph1,Zfp536,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0010977","GO:0010977","negative regulation of neuron projection development",162,5,0.00197903865101552,0.0164857653664784,"Trak2,Sema4a,Cers2,Slit2,Mag"
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion",240,6,0.0020805562176855,0.0172906460255651,"Sox13,Hsp90aa1,Dock8,Card11,Hsph1,Nfat5"
"GO:0006865","GO:0006865","amino acid transport",164,5,0.00208770654074419,0.0173093415537758,"Slc9a3r1,Ntrk2,Prkcd,Syt4,Slc7a5"
"GO:0006687","GO:0006687","glycosphingolipid metabolic process",47,3,0.00215651733030596,0.017837984099861,"Gal3st1,Hexb,Prkcd"
"GO:0030036","GO:0030036","actin cytoskeleton organization",727,11,0.00219751586569457,0.0180736064733651,"Hsp90b1,Dbnl,Sh3pxd2b,Slc9a3r1,Itgb1bp1,Prkcd,Aif1l,Cldn19,Slit2,Sorbs2,Rdx"
"GO:0045161","GO:0045161","neuronal ion channel clustering",13,2,0.00221058833422812,0.0180736064733651,"Nfasc,Gldn"
"GO:0070831","GO:0070831","basement membrane assembly",13,2,0.00221058833422812,0.0180736064733651,"Lamb1,Dag1"
"GO:0071679","GO:0071679","commissural neuron axon guidance",13,2,0.00221058833422812,0.0180736064733651,"Ncam1,Dag1"
"GO:1901298","GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death",13,2,0.00221058833422812,0.0180736064733651,"Trap1,Hsph1"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",520,9,0.00227232787180215,0.0185354781598272,"Pid1,Phb,Ntrk2,Prkcd,Rangap1,Nr4a1,Nr4a2,Rdx,Rab8b"
"GO:0030517","GO:0030517","negative regulation of axon extension",48,3,0.00229116582770571,0.018646077657734,"Sema4a,Slit2,Mag"
"GO:0040008","GO:0040008","regulation of growth",733,11,0.00234116587087997,0.0190091904734438,"Dbnl,Sh3pxd2b,Phb,Cdkn1a,Syt4,Sema4a,Mfsd2a,Slit2,Smurf1,Mag,Ncam1"
"GO:0007264","GO:0007264","small GTPase mediated signal transduction",425,8,0.00237440274653012,0.0192348405980376,"Dbnl,Itga3,Spry4,Dock8,Itgav,Slit2,Cadm4,Myo9b"
"GO:0062197","GO:0062197","cellular response to chemical stress",333,7,0.00240229113359571,0.0194162294825173,"Efhd1,Fbln5,Prkcd,Trap1,Nr4a2,Sigmar1,Hsph1"
"GO:0031400","GO:0031400","negative regulation of protein modification process",525,9,0.00242236914061738,0.0195338077731977,"Pid1,Itgb1bp1,Prkcd,Sh3bp5,Cdkn1a,Spry4,Lrp5,Slit2,Cadm4"
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway",49,3,0.00243091660722528,0.0195580807670152,"Sema4a,Ncam1,Plxnb3"
"GO:0032386","GO:0032386","regulation of intracellular transport",335,7,0.00248370147066356,0.0199373490781447,"Itgb1bp1,Prkcd,Rangap1,Hsp90ab1,Sh3tc2,Fez1,Rdx"
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus",104,4,0.00255369200204174,0.0202602462233479,"Spry4,Slit2,Smurf1,Cadm4"
"GO:0051017","GO:0051017","actin filament bundle assembly",172,5,0.00256630008232762,0.0202602462233479,"Hsp90b1,Sh3pxd2b,Itgb1bp1,Aif1l,Rdx"
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process",14,2,0.00256981605550959,0.0202602462233479,"Chpf,Chst3"
"GO:0045793","GO:0045793","positive regulation of cell size",14,2,0.00256981605550959,0.0202602462233479,"Hsp90ab1,Ret"
"GO:0046479","GO:0046479","glycosphingolipid catabolic process",14,2,0.00256981605550959,0.0202602462233479,"Hexb,Prkcd"
"GO:0090153","GO:0090153","regulation of sphingolipid biosynthetic process",14,2,0.00256981605550959,0.0202602462233479,"Ormdl3,Prkcd"
"GO:1900025","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading",14,2,0.00256981605550959,0.0202602462233479,"Itgb1bp1,Spry4"
"GO:1905038","GO:1905038","regulation of membrane lipid metabolic process",14,2,0.00256981605550959,0.0202602462233479,"Ormdl3,Prkcd"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",534,9,0.00271223711152023,0.0213354598616691,"Trak2,Chpf,Pid1,Chst3,Tet1,Gal3st1,Rpn2,Impdh1,Itm2a"
"GO:0061572","GO:0061572","actin filament bundle organization",175,5,0.00276477647382603,0.0217004233456746,"Hsp90b1,Sh3pxd2b,Itgb1bp1,Aif1l,Rdx"
"GO:0007267","GO:0007267","cell-cell signaling",1728,19,0.00279033253077654,0.0218524489993409,"Sox13,Grik2,Pfkl,Snap47,Itga3,Slc9a3r1,Ntrk2,Stab1,Nr4a1,Syt4,Lrp5,Bcl9,Celsr2,Plekha4,Sorbs2,Egln1,Ncam1,Rab8b,Dag1"
"GO:0007411","GO:0007411","axon guidance",255,6,0.00281177040728199,0.0219231193786314,"Nfasc,Sema4a,Slit2,Ncam1,Dag1,Plxnb3"
"GO:0010001","GO:0010001","glial cell differentiation",255,6,0.00281177040728199,0.0219231193786314,"Sox13,Ntrk2,Sh3tc2,Prx,Mag,Dag1"
"GO:0071363","GO:0071363","cellular response to growth factor stimulus",642,10,0.00281984817635905,0.0219376734777537,"Itga3,Itgb1bp1,Ntrk2,Nr4a1,Hsp90ab1,Spry4,Sort1,Slit2,Smurf1,Cadm4"
"GO:0033555","GO:0033555","multicellular organismal response to stress",107,4,0.00283029485274784,0.0219705525712206,"Grik2,Nr4a2,Ret,Ncam1"
"GO:0090150","GO:0090150","establishment of protein localization to membrane",256,6,0.00286656377114676,0.022154711684224,"Snap47,Itgb1bp1,Hsp90aa1,Gorasp2,Frmpd1,Rab8b"
"GO:0097485","GO:0097485","neuron projection guidance",256,6,0.00286656377114676,0.022154711684224,"Nfasc,Sema4a,Slit2,Ncam1,Dag1,Plxnb3"
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity",108,4,0.00292687193500794,0.0225391582333427,"Prkcd,Cdkn1a,Spry4,Lrp5"
"GO:0010421","GO:0010421","hydrogen peroxide-mediated programmed cell death",15,2,0.00295459520442742,0.0225391582333427,"Trap1,Hsph1"
"GO:0010771","GO:0010771","negative regulation of cell morphogenesis involved in differentiation",15,2,0.00295459520442742,0.0225391582333427,"Itgb1bp1,Spry4"
"GO:0019377","GO:0019377","glycolipid catabolic process",15,2,0.00295459520442742,0.0225391582333427,"Hexb,Prkcd"
"GO:0098917","GO:0098917","retrograde trans-synaptic signaling",15,2,0.00295459520442742,0.0225391582333427,"Syt4,Dag1"
"GO:0099550","GO:0099550","trans-synaptic signaling, modulating synaptic transmission",15,2,0.00295459520442742,0.0225391582333427,"Ntrk2,Syt4"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",441,8,0.00297516504344522,0.0226471614945011,"Dbnl,Atp1b2,Itga3,Ntrk2,Ret,Fez1,Rab8b,Plxnb3"
"GO:0007507","GO:0007507","heart development",648,10,0.00301257259473433,0.0228825944184982,"Sh3pxd2b,Gaa,Arid2,Cdkn1a,Frem2,Slit2,Pde2a,Sorbs2,Egln1,Ncam1"
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading",109,4,0.0030256790264952,0.0229085853117089,"Itgb1bp1,Lamb1,Spry4,Itgav"
"GO:0051345","GO:0051345","positive regulation of hydrolase activity",543,9,0.00302896640446434,0.0229085853117089,"Atp1b2,Phb,Prkcd,Rangap1,Hsp90ab1,Dock8,Arhgef26,Ret,Myo9b"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",53,3,0.00304221469283892,0.0229596202886903,"Itgb1bp1,Nr4a1,Slit2"
"GO:0043933","GO:0043933","protein-containing complex organization",1612,18,0.00306602814178066,0.0230900029781861,"Dbnl,Sh3pxd2b,Snap47,Kif19a,Itgb1bp1,Hsp90aa1,Prkcd,H1f0,Arid2,Hsp90ab1,Sigmar1,Mfsd2a,Slit2,Card11,Plekha7,Ncam1,Rdx,Rbm5"
"GO:0001667","GO:0001667","ameboidal-type cell migration",444,8,0.00309993841129058,0.0232957073801667,"Itga3,Itgb1bp1,Nr4a1,Lrp5,Itgav,Sema4a,Slit2,Ret"
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity",349,7,0.0031146810904923,0.0233466015226255,"Prkcd,Cdkn1a,Hsp90ab1,Spry4,Lrp5,Tgfa,Ccnd2"
"GO:0098739","GO:0098739","import across plasma membrane",180,5,0.00311993089430329,0.0233466015226255,"Atp1b2,Slc9a3r1,Slc9a3,Prkcd,Slc7a5"
"GO:0016525","GO:0016525","negative regulation of angiogenesis",110,4,0.00312674110969169,0.0233480964047168,"Fbln5,Stab1,Ecscr,Sema4a"
"GO:0051223","GO:0051223","regulation of protein transport",547,9,0.00317880010186924,0.023686755189456,"Pfkl,Itgb1bp1,Prkcd,Ndfip2,Rangap1,Hsp90ab1,Syt4,Sh3tc2,Lrp5"
"GO:0043090","GO:0043090","amino acid import",54,3,0.00320841803647191,0.0238483509822596,"Slc9a3r1,Prkcd,Slc7a5"
"GO:0043434","GO:0043434","response to peptide hormone",351,7,0.00321399067597835,0.0238483509822596,"Pid1,Prkcd,Rangap1,Nr4a1,Nr4a2,Sort1,Rab8b"
"GO:0070848","GO:0070848","response to growth factor",655,10,0.00325058050140245,0.0240692879055628,"Itga3,Itgb1bp1,Ntrk2,Nr4a1,Hsp90ab1,Spry4,Sort1,Slit2,Smurf1,Cadm4"
"GO:0034248","GO:0034248","regulation of amide metabolic process",448,8,0.00327260500658232,0.0241401058941858,"Cnot6,Ormdl3,Ntrk2,Prkcd,Trap1,Igf2bp2,Pan3,Aars"
"GO:0008285","GO:0008285","negative regulation of cell population proliferation",766,11,0.00327381390807333,0.0241401058941858,"Rassf5,Phb,Slc9a3r1,Itgb1bp1,Clmn,Npr3,Arid2,Cdkn1a,Cers2,Cldn19,Slit2"
"GO:0043603","GO:0043603","amide metabolic process",1119,14,0.00331769531735637,0.0244022786794931,"Gal3st1,Cnot6,Ormdl3,Ntrk2,Hexb,Prkcd,Cpq,Trap1,Igf2bp2,Hsd17b4,Cers2,Elovl1,Pan3,Aars"
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus",264,6,0.00333417389574737,0.0244022786794931,"Pid1,Prkcd,Rangap1,Nr4a1,Nr4a2,Rab8b"
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis",112,4,0.00333572954466597,0.0244022786794931,"Fbln5,Stab1,Ecscr,Sema4a"
"GO:0006044","GO:0006044","N-acetylglucosamine metabolic process",16,2,0.0033646403502019,0.0244022786794931,"Chst3,Hexb"
"GO:0006677","GO:0006677","glycosylceramide metabolic process",16,2,0.0033646403502019,0.0244022786794931,"Gal3st1,Prkcd"
"GO:0042921","GO:0042921","glucocorticoid receptor signaling pathway",16,2,0.0033646403502019,0.0244022786794931,"Phb,Ntrk2"
"GO:0071731","GO:0071731","response to nitric oxide",16,2,0.0033646403502019,0.0244022786794931,"Itgav,Egln1"
"GO:0097468","GO:0097468","programmed cell death in response to reactive oxygen species",16,2,0.0033646403502019,0.0244022786794931,"Trap1,Hsph1"
"GO:0030516","GO:0030516","regulation of axon extension",113,4,0.00344370521587777,0.0248735517842133,"Dbnl,Sema4a,Slit2,Mag"
"GO:1901343","GO:1901343","negative regulation of vasculature development",113,4,0.00344370521587777,0.0248735517842133,"Fbln5,Stab1,Ecscr,Sema4a"
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",266,6,0.00345947015810471,0.0249364257110731,"Unc119,Prkcd,Sh3bp5,Hsph1,Tgfa,Cadm4"
"GO:0006351","GO:0006351","DNA-templated transcription",3314,30,0.00355888810460646,0.0256007999704074,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0032388","GO:0032388","positive regulation of intracellular transport",186,5,0.0035882264670628,0.0257593818733045,"Itgb1bp1,Prkcd,Hsp90ab1,Fez1,Rdx"
"GO:0097659","GO:0097659","nucleic acid-templated transcription",3318,30,0.00362249953156324,0.0259526741287654,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",57,3,0.00374006144163517,0.0267406822102336,"Prkcd,Sh3bp5,Cadm4"
"GO:0032774","GO:0032774","RNA biosynthetic process",3327,30,0.00376919002500905,0.0268408574294693,"Trak2,Pid1,Sox13,Tet1,2610008E11Rik,Spop,Phb,Itgb1bp1,Fbln5,Klf6,Hexb,H1f0,Arid2,Nr4a1,Tead3,Lrp5,Nr4a2,Bcl9,Celsr2,Foxd3,Zfp664,Card11,Hsph1,Ret,Zfp536,Pcf11,Pde2a,Nfat5,Egln1,Brwd3"
"GO:0048709","GO:0048709","oligodendrocyte differentiation",116,4,0.00378185111377796,0.0268408574294693,"Sox13,Ntrk2,Mag,Dag1"
"GO:0009101","GO:0009101","glycoprotein biosynthetic process",271,6,0.00378803605258304,0.0268408574294693,"Trak2,Chpf,Chst3,Tet1,Rpn2,Itm2a"
"GO:0034599","GO:0034599","cellular response to oxidative stress",271,6,0.00378803605258304,0.0268408574294693,"Fbln5,Prkcd,Trap1,Nr4a2,Sigmar1,Hsph1"
"GO:0019896","GO:0019896","axonal transport of mitochondrion",17,2,0.0037996683790302,0.0268408574294693,"Trak2,Fez1"
"GO:0031958","GO:0031958","corticosteroid receptor signaling pathway",17,2,0.0037996683790302,0.0268408574294693,"Phb,Ntrk2"
"GO:0000302","GO:0000302","response to reactive oxygen species",189,5,0.00384038386668227,0.027074322988267,"Fbln5,Prkcd,Trap1,Sigmar1,Hsph1"
"GO:0051049","GO:0051049","regulation of transport",1914,20,0.00385055433627483,0.0270919480392882,"Pid1,Pfkl,Atp1b2,Unc119,Slc9a3r1,Itgb1bp1,Ntrk2,Slc9a3,Prkcd,Ndfip2,Rangap1,Hsp90ab1,Syt4,Sh3tc2,Lrp5,Itgav,Cldn19,Fez1,Rdx,Rab8b"
