"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","1/149","64/29008",0.281035595960272,0.462562372829481,0.431424658842116,"Grem1",1
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell","3/149","361/29008",0.283593046124794,0.4655219594952,0.434185018833702,"Apln/Cyp27b1/Drd2",3
"GO:0010721","BP","GO:0010721","negative regulation of cell development","2/149","205/29008",0.283835043205772,0.4655219594952,0.434185018833702,"Fas/Brinp1",2
"GO:0003229","BP","GO:0003229","ventricular cardiac muscle tissue development","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Tbx5",1
"GO:0009166","BP","GO:0009166","nucleotide catabolic process","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Art2b",1
"GO:0015909","BP","GO:0015909","long-chain fatty acid transport","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Drd2",1
"GO:0032387","BP","GO:0032387","negative regulation of intracellular transport","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Kcne1",1
"GO:0051148","BP","GO:0051148","negative regulation of muscle cell differentiation","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Tcf23",1
"GO:0051306","BP","GO:0051306","mitotic sister chromatid separation","1/149","65/29008",0.284736732506773,0.4655219594952,0.434185018833702,"Cenpe",1
"GO:0071902","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","2/149","206/29008",0.285733739401071,0.466762043412267,0.43534162562293,"Tcl1/Spatc1l",2
"GO:0010524","BP","GO:0010524","positive regulation of calcium ion transport into cytosol","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Akap5",1
"GO:0060038","BP","GO:0060038","cardiac muscle cell proliferation","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Tbx5",1
"GO:0060350","BP","GO:0060350","endochondral bone morphogenesis","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Matn1",1
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Oas1e",1
"GO:0090307","BP","GO:0090307","mitotic spindle assembly","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Mybl2",1
"GO:2000736","BP","GO:2000736","regulation of stem cell differentiation","1/149","66/29008",0.288418943295444,0.468800558163774,0.437242916309057,"Tbx5",1
"GO:0006338","BP","GO:0006338","chromatin remodeling","2/149","208/29008",0.289529659070662,0.470069990915824,0.438426896295639,"Tada2b/Actl6b",2
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","3/149","366/29008",0.290570185076024,0.470069990915824,0.438426896295639,"Cd96/Cntn2/Grem1",3
"GO:0050878","BP","GO:0050878","regulation of body fluid levels","3/149","366/29008",0.290570185076024,0.470069990915824,0.438426896295639,"Apln/Drd2/Acer1",3
"GO:0046879","BP","GO:0046879","hormone secretion","3/149","367/29008",0.291967243781679,0.470069990915824,0.438426896295639,"Apln/Cyp27b1/Drd2",3
"GO:0000768","BP","GO:0000768","syncytium formation by plasma membrane fusion","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Scgb3a1",1
"GO:0002227","BP","GO:0002227","innate immune response in mucosa","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Ear10",1
"GO:0007622","BP","GO:0007622","rhythmic behavior","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Drd2",1
"GO:0043967","BP","GO:0043967","histone H4 acetylation","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Actl6b",1
"GO:0061951","BP","GO:0061951","establishment of protein localization to plasma membrane","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Akap5",1
"GO:0070613","BP","GO:0070613","regulation of protein processing","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Cntn2",1
"GO:0140253","BP","GO:0140253","cell-cell fusion","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Scgb3a1",1
"GO:1902305","BP","GO:1902305","regulation of sodium ion transmembrane transport","1/149","67/29008",0.292082324452551,0.470069990915824,0.438426896295639,"Fgf12",1
"GO:0009913","BP","GO:0009913","epidermal cell differentiation","2/149","210/29008",0.293323317855908,0.471668853674994,0.439918130474916,"Cyp27b1/Tfap2a",2
"GO:1990778","BP","GO:1990778","protein localization to cell periphery","3/149","369/29008",0.294762823695781,0.471668853674994,0.439918130474916,"Stac2/Akap5/Atp2c2",3
"GO:0007585","BP","GO:0007585","respiratory gaseous exchange by respiratory system","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Ecel1",1
"GO:0016447","BP","GO:0016447","somatic recombination of immunoglobulin gene segments","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Ccr6",1
"GO:0032608","BP","GO:0032608","interferon-beta production","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Oas1e",1
"GO:0032648","BP","GO:0032648","regulation of interferon-beta production","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Oas1e",1
"GO:0045668","BP","GO:0045668","negative regulation of osteoblast differentiation","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Grem1",1
"GO:0050433","BP","GO:0050433","regulation of catecholamine secretion","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Drd2",1
"GO:1901224","BP","GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Grem1",1
"GO:1904894","BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Agap2",1
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","1/149","68/29008",0.295726971619427,0.471668853674994,0.439918130474916,"Cenpe",1
"GO:0051216","BP","GO:0051216","cartilage development","2/149","212/29008",0.297114365540708,0.472446598203022,0.44064352057878,"Grem1/Matn1",2
"GO:0048167","BP","GO:0048167","regulation of synaptic plasticity","3/149","372/29008",0.29895953782986,0.472446598203022,0.44064352057878,"Cntn2/Akap5/Drd2",3
"GO:0006949","BP","GO:0006949","syncytium formation","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Scgb3a1",1
"GO:0030104","BP","GO:0030104","water homeostasis","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Acer1",1
"GO:0032481","BP","GO:0032481","positive regulation of type I interferon production","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Oas1e",1
"GO:0033045","BP","GO:0033045","regulation of sister chromatid segregation","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Cenpe",1
"GO:0051926","BP","GO:0051926","negative regulation of calcium ion transport","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Drd2",1
"GO:0070972","BP","GO:0070972","protein localization to endoplasmic reticulum","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Srp68",1
"GO:0071677","BP","GO:0071677","positive regulation of mononuclear cell migration","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Ccr6",1
"GO:0086003","BP","GO:0086003","cardiac muscle cell contraction","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Kcne1",1
"GO:0099601","BP","GO:0099601","regulation of neurotransmitter receptor activity","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Dlgap4",1
"GO:0150116","BP","GO:0150116","regulation of cell-substrate junction organization","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Grem1",1
"GO:1902895","BP","GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","1/149","69/29008",0.299352979954904,0.472446598203022,0.44064352057878,"Apln",1
"GO:0031396","BP","GO:0031396","regulation of protein ubiquitination","2/149","214/29008",0.300902459226279,0.474127304916126,0.442211089328222,"Mastl/Fanci",2
"GO:0042445","BP","GO:0042445","hormone metabolic process","2/149","214/29008",0.300902459226279,0.474127304916126,0.442211089328222,"Cyp27b1/Aanat",2
"GO:0045333","BP","GO:0045333","cellular respiration","2/149","215/29008",0.302795293136861,0.474247539228377,0.442323229982522,"Ifnlr1/Oas1e",2
"GO:0050679","BP","GO:0050679","positive regulation of epithelial cell proliferation","2/149","215/29008",0.302795293136861,0.474247539228377,0.442323229982522,"Apln/Agap2",2
"GO:0042058","BP","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","1/149","70/29008",0.302960444137727,0.474247539228377,0.442323229982522,"Tfap2a",1
"GO:0046324","BP","GO:0046324","regulation of glucose import","1/149","70/29008",0.302960444137727,0.474247539228377,0.442323229982522,"Upk3b",1
"GO:0048662","BP","GO:0048662","negative regulation of smooth muscle cell proliferation","1/149","70/29008",0.302960444137727,0.474247539228377,0.442323229982522,"Apln",1
"GO:1901616","BP","GO:1901616","organic hydroxy compound catabolic process","1/149","70/29008",0.302960444137727,0.474247539228377,0.442323229982522,"Cyp27b1",1
"GO:1903317","BP","GO:1903317","regulation of protein maturation","1/149","70/29008",0.302960444137727,0.474247539228377,0.442323229982522,"Cntn2",1
"GO:0009914","BP","GO:0009914","hormone transport","3/149","375/29008",0.303159770860858,0.474247539228377,0.442323229982522,"Apln/Cyp27b1/Drd2",3
"GO:0018205","BP","GO:0018205","peptidyl-lysine modification","3/149","375/29008",0.303159770860858,0.474247539228377,0.442323229982522,"Noc2l/Tada2b/Actl6b",3
"GO:0032922","BP","GO:0032922","circadian regulation of gene expression","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Drd2",1
"GO:0034121","BP","GO:0034121","regulation of toll-like receptor signaling pathway","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Gpr108",1
"GO:0042178","BP","GO:0042178","xenobiotic catabolic process","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Cyp2c70",1
"GO:0046579","BP","GO:0046579","positive regulation of Ras protein signal transduction","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Lrrd1",1
"GO:0050432","BP","GO:0050432","catecholamine secretion","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Drd2",1
"GO:0061035","BP","GO:0061035","regulation of cartilage development","1/149","71/29008",0.306549458368962,0.476926700406674,0.444822041527135,"Grem1",1
"GO:0008217","BP","GO:0008217","regulation of blood pressure","2/149","217/29008",0.306578328621153,0.476926700406674,0.444822041527135,"Apln/Drd2",2
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","2/149","218/29008",0.308468448924111,0.479485905118733,0.447208971560059,"Magel2/Spatc1l",2
"GO:0007405","BP","GO:0007405","neuroblast proliferation","1/149","72/29008",0.310120116374388,0.479754970119769,0.447459924259839,"Drd2",1
"GO:0010822","BP","GO:0010822","positive regulation of mitochondrion organization","1/149","72/29008",0.310120116374388,0.479754970119769,0.447459924259839,"Fas",1
"GO:0042273","BP","GO:0042273","ribosomal large subunit biogenesis","1/149","72/29008",0.310120116374388,0.479754970119769,0.447459924259839,"Noc2l",1
"GO:0071868","BP","GO:0071868","cellular response to monoamine stimulus","1/149","72/29008",0.310120116374388,0.479754970119769,0.447459924259839,"Drd2",1
"GO:0071870","BP","GO:0071870","cellular response to catecholamine stimulus","1/149","72/29008",0.310120116374388,0.479754970119769,0.447459924259839,"Drd2",1
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","3/149","380/29008",0.310166490940499,0.479754970119769,0.447459924259839,"Cd96/Fas/Ccr6",3
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","2/149","219/29008",0.31035758414493,0.479754970119769,0.447459924259839,"Fas/Fam210b",2
"GO:1903046","BP","GO:1903046","meiotic cell cycle process","2/149","220/29008",0.312245694729955,0.482292679231666,0.449826805684162,"Cenpe/Mastl",2
"GO:0008542","BP","GO:0008542","visual learning","1/149","73/29008",0.313672511406882,0.483352051041943,0.450814865130156,"Drd2",1
"GO:0043113","BP","GO:0043113","receptor clustering","1/149","73/29008",0.313672511406882,0.483352051041943,0.450814865130156,"Akap5",1
"GO:2000107","BP","GO:2000107","negative regulation of leukocyte apoptotic process","1/149","73/29008",0.313672511406882,0.483352051041943,0.450814865130156,"Noc2l",1
"GO:0055001","BP","GO:0055001","muscle cell development","2/149","221/29008",0.314132741552238,0.483680389628426,0.451121101371966,"Tbx5/Cacna2d2",2
"GO:0001655","BP","GO:0001655","urogenital system development","3/149","385/29008",0.317178967593665,0.486499673071211,0.453750602751515,"Grem1/Lhx1/Tfap2a",3
"GO:0046824","BP","GO:0046824","positive regulation of nucleocytoplasmic transport","1/149","74/29008",0.317206736248781,0.486499673071211,0.453750602751515,"Akap5",1
"GO:0050688","BP","GO:0050688","regulation of defense response to virus","1/149","74/29008",0.317206736248781,0.486499673071211,0.453750602751515,"Ifnlr1",1
"GO:0071867","BP","GO:0071867","response to monoamine","1/149","74/29008",0.317206736248781,0.486499673071211,0.453750602751515,"Drd2",1
"GO:0071869","BP","GO:0071869","response to catecholamine","1/149","74/29008",0.317206736248781,0.486499673071211,0.453750602751515,"Drd2",1
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","2/149","223/29008",0.317903489514613,0.486931483669738,0.454153345713539,"Ccr6/Grem1",2
"GO:0051480","BP","GO:0051480","regulation of cytosolic calcium ion concentration","3/149","386/29008",0.318581938177517,0.486931483669738,0.454153345713539,"Akap5/Ccr6/Drd2",3
"GO:0033157","BP","GO:0033157","regulation of intracellular protein transport","2/149","224/29008",0.31978711450486,0.486931483669738,0.454153345713539,"Akap5/Kcne1",2
"GO:0007178","BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/149","387/29008",0.319985022113668,0.486931483669738,0.454153345713539,"Skor1/Grem1/Inhbe",3
"GO:0000380","BP","GO:0000380","alternative mRNA splicing, via spliceosome","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Rbfox3",1
"GO:0007492","BP","GO:0007492","endoderm development","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Lhx1",1
"GO:0014068","BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Agap2",1
"GO:0016445","BP","GO:0016445","somatic diversification of immunoglobulins","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Ccr6",1
"GO:0042982","BP","GO:0042982","amyloid precursor protein metabolic process","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Necab1",1
"GO:0048645","BP","GO:0048645","animal organ formation","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Tbx5",1
"GO:0048663","BP","GO:0048663","neuron fate commitment","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Foxn4",1
"GO:0051149","BP","GO:0051149","positive regulation of muscle cell differentiation","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Grem1",1
"GO:1901184","BP","GO:1901184","regulation of ERBB signaling pathway","1/149","75/29008",0.320722883214252,0.486931483669738,0.454153345713539,"Tfap2a",1
"GO:0032496","BP","GO:0032496","response to lipopolysaccharide","3/149","388/29008",0.321388200275619,0.487563339487897,0.454742667709444,"Cd96/Cyp27b1/Tfap2a",3
"GO:0006006","BP","GO:0006006","glucose metabolic process","2/149","225/29008",0.321669523426208,0.487612128075204,0.454788172058416,"Oas1e/Gcgr",2
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis","2/149","226/29008",0.323550679236362,0.488829417106884,0.455923518416124,"Ccr6/Grem1",2
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium","2/149","226/29008",0.323550679236362,0.488829417106884,0.455923518416124,"Grem1/Lhx1",2
"GO:0002704","BP","GO:0002704","negative regulation of leukocyte mediated immunity","1/149","76/29008",0.324221044151627,0.488829417106884,0.455923518416124,"Cd96",1
"GO:0006766","BP","GO:0006766","vitamin metabolic process","1/149","76/29008",0.324221044151627,0.488829417106884,0.455923518416124,"Cyp27b1",1
"GO:0007422","BP","GO:0007422","peripheral nervous system development","1/149","76/29008",0.324221044151627,0.488829417106884,0.455923518416124,"Nhlh2",1
"GO:1901292","BP","GO:1901292","nucleoside phosphate catabolic process","1/149","76/29008",0.324221044151627,0.488829417106884,0.455923518416124,"Art2b",1
"GO:2000573","BP","GO:2000573","positive regulation of DNA biosynthetic process","1/149","76/29008",0.324221044151627,0.488829417106884,0.455923518416124,"Grem1",1
"GO:0009991","BP","GO:0009991","response to extracellular stimulus","3/149","391/29008",0.325598110257463,0.49052771499142,0.457507494174823,"Fas/Cyp27b1/Gcgr",3
"GO:0099504","BP","GO:0099504","synaptic vesicle cycle","2/149","228/29008",0.327309085387279,0.492180709548982,0.459049216232114,"Sptbn2/Drd2",2
"GO:0007632","BP","GO:0007632","visual behavior","1/149","77/29008",0.327701310445745,0.492180709548982,0.459049216232114,"Drd2",1
"GO:0060976","BP","GO:0060976","coronary vasculature development","1/149","77/29008",0.327701310445745,0.492180709548982,0.459049216232114,"Apln",1
"GO:0061097","BP","GO:0061097","regulation of protein tyrosine kinase activity","1/149","77/29008",0.327701310445745,0.492180709548982,0.459049216232114,"Grem1",1
"GO:0050920","BP","GO:0050920","regulation of chemotaxis","2/149","229/29008",0.329186263667378,0.493217278387114,0.460016007704196,"Ccr6/Grem1",2
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","3/149","394/29008",0.329808188719869,0.493217278387114,0.460016007704196,"Grem1/Lhx1/Tfap2a",3
"GO:0090276","BP","GO:0090276","regulation of peptide hormone secretion","2/149","230/29008",0.3310620447087,0.493217278387114,0.460016007704196,"Apln/Drd2",2
"GO:1901617","BP","GO:1901617","organic hydroxy compound biosynthetic process","2/149","230/29008",0.3310620447087,0.493217278387114,0.460016007704196,"Cyp27b1/Acer1",2
"GO:0002562","BP","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Ccr6",1
"GO:0008543","BP","GO:0008543","fibroblast growth factor receptor signaling pathway","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Apln",1
"GO:0016444","BP","GO:0016444","somatic cell DNA recombination","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Ccr6",1
"GO:0019369","BP","GO:0019369","arachidonic acid metabolic process","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Cyp2c70",1
"GO:0042306","BP","GO:0042306","regulation of protein import into nucleus","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Akap5",1
"GO:0051966","BP","GO:0051966","regulation of synaptic transmission, glutamatergic","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Drd2",1
"GO:0071277","BP","GO:0071277","cellular response to calcium ion","1/149","78/29008",0.33116377302027,0.493217278387114,0.460016007704196,"Acer1",1
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","2/149","231/29008",0.332936393474124,0.495480244888868,0.462126641011912,"Cenpe/Brinp1",2
"GO:0046626","BP","GO:0046626","regulation of insulin receptor signaling pathway","1/149","79/29008",0.334608522340006,0.496756445638995,0.463316933403984,"Ncoa5",1
"GO:0050709","BP","GO:0050709","negative regulation of protein secretion","1/149","79/29008",0.334608522340006,0.496756445638995,0.463316933403984,"Drd2",1
"GO:0051057","BP","GO:0051057","positive regulation of small GTPase mediated signal transduction","1/149","79/29008",0.334608522340006,0.496756445638995,0.463316933403984,"Lrrd1",1
"GO:0009952","BP","GO:0009952","anterior/posterior pattern specification","2/149","232/29008",0.33480927531826,0.496756445638995,0.463316933403984,"Lhx1/Cdx1",2
"GO:0051965","BP","GO:0051965","positive regulation of synapse assembly","1/149","80/29008",0.338035648413197,0.500405267734211,0.466720132453606,"Slitrk4",1
"GO:0070228","BP","GO:0070228","regulation of lymphocyte apoptotic process","1/149","80/29008",0.338035648413197,0.500405267734211,0.466720132453606,"Noc2l",1
"GO:1900076","BP","GO:1900076","regulation of cellular response to insulin stimulus","1/149","80/29008",0.338035648413197,0.500405267734211,0.466720132453606,"Ncoa5",1
"GO:0002791","BP","GO:0002791","regulation of peptide secretion","2/149","235/29008",0.340418778681055,0.503552191896315,0.469655219185224,"Apln/Drd2",2
"GO:0003208","BP","GO:0003208","cardiac ventricle morphogenesis","1/149","81/29008",0.341445240793813,0.504308178289427,0.470360315818448,"Tbx5",1
"GO:0045471","BP","GO:0045471","response to ethanol","1/149","81/29008",0.341445240793813,0.504308178289427,0.470360315818448,"Drd2",1
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","2/149","237/29008",0.344150495169334,0.505882136025897,0.471828321474279,"Grem1/Tfap2a",2
"GO:0090087","BP","GO:0090087","regulation of peptide transport","2/149","237/29008",0.344150495169334,0.505882136025897,0.471828321474279,"Apln/Drd2",2
"GO:0002260","BP","GO:0002260","lymphocyte homeostasis","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Fas",1
"GO:0002381","BP","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Ccr6",1
"GO:0008625","BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Fas",1
"GO:0014855","BP","GO:0014855","striated muscle cell proliferation","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Tbx5",1
"GO:0043279","BP","GO:0043279","response to alkaloid","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Drd2",1
"GO:0050810","BP","GO:0050810","regulation of steroid biosynthetic process","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Cyp27b1",1
"GO:0051303","BP","GO:0051303","establishment of chromosome localization","1/149","82/29008",0.344837388583826,0.505882136025897,0.471828321474279,"Cenpe",1
"GO:0007286","BP","GO:0007286","spermatid development","2/149","238/29008",0.346013869487552,0.506848160619117,0.472729317437296,"Slc22a14/Ccr6",2
"GO:0051403","BP","GO:0051403","stress-activated MAPK cascade","2/149","238/29008",0.346013869487552,0.506848160619117,0.472729317437296,"Fas/Fgf12",2
"GO:0048638","BP","GO:0048638","regulation of developmental growth","3/149","406/29008",0.346640277149141,0.507385955408278,0.473230910189041,"Tbx5/Drd2/Cacna2d2",3
"GO:0032722","BP","GO:0032722","positive regulation of chemokine production","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Oas1e",1
"GO:0048708","BP","GO:0048708","astrocyte differentiation","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Cntn2",1
"GO:0050848","BP","GO:0050848","regulation of calcium-mediated signaling","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Akap5",1
"GO:0051384","BP","GO:0051384","response to glucocorticoid","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Fas",1
"GO:0072089","BP","GO:0072089","stem cell proliferation","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Dgcr8",1
"GO:1902893","BP","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","1/149","83/29008",0.348212180435482,0.507409707455129,0.473253063350023,"Apln",1
"GO:0008406","BP","GO:0008406","gonad development","2/149","240/29008",0.34973549033135,0.509250263823253,0.474969721361655,"Nhlh2/Lhx8",2
"GO:0002237","BP","GO:0002237","response to molecule of bacterial origin","3/149","409/29008",0.350843831894584,0.509645860600961,0.475338688261876,"Cd96/Cyp27b1/Tfap2a",3
"GO:0002228","BP","GO:0002228","natural killer cell mediated immunity","1/149","84/29008",0.35156970455355,0.509645860600961,0.475338688261876,"Cd96",1
"GO:0034103","BP","GO:0034103","regulation of tissue remodeling","1/149","84/29008",0.35156970455355,0.509645860600961,0.475338688261876,"Grem1",1
"GO:0050000","BP","GO:0050000","chromosome localization","1/149","84/29008",0.35156970455355,0.509645860600961,0.475338688261876,"Cenpe",1
"GO:0055021","BP","GO:0055021","regulation of cardiac muscle tissue growth","1/149","84/29008",0.35156970455355,0.509645860600961,0.475338688261876,"Tbx5",1
"GO:1904589","BP","GO:1904589","regulation of protein import","1/149","84/29008",0.35156970455355,0.509645860600961,0.475338688261876,"Akap5",1
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","2/149","242/29008",0.353450065142472,0.511992433370702,0.47752729982239,"Noc2l/Agap2",2
"GO:0050805","BP","GO:0050805","negative regulation of synaptic transmission","1/149","85/29008",0.354910048697566,0.51296821661827,0.478437397529021,"Drd2",1
"GO:0051881","BP","GO:0051881","regulation of mitochondrial membrane potential","1/149","85/29008",0.354910048697566,0.51296821661827,0.478437397529021,"Tcl1",1
"GO:0061614","BP","GO:0061614","pri-miRNA transcription by RNA polymerase II","1/149","85/29008",0.354910048697566,0.51296821661827,0.478437397529021,"Apln",1
"GO:0006836","BP","GO:0006836","neurotransmitter transport","2/149","244/29008",0.357157348211789,0.513975490073474,0.479376865657642,"Sptbn2/Drd2",2
"GO:0045137","BP","GO:0045137","development of primary sexual characteristics","2/149","244/29008",0.357157348211789,0.513975490073474,0.479376865657642,"Nhlh2/Lhx8",2
"GO:0002200","BP","GO:0002200","somatic diversification of immune receptors","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Ccr6",1
"GO:0019229","BP","GO:0019229","regulation of vasoconstriction","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Apln",1
"GO:0035082","BP","GO:0035082","axoneme assembly","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Dnah17",1
"GO:0046323","BP","GO:0046323","glucose import","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Upk3b",1
"GO:0048041","BP","GO:0048041","focal adhesion assembly","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Grem1",1
"GO:0051983","BP","GO:0051983","regulation of chromosome segregation","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Cenpe",1
"GO:2000300","BP","GO:2000300","regulation of synaptic vesicle exocytosis","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Drd2",1
"GO:2001251","BP","GO:2001251","negative regulation of chromosome organization","1/149","86/29008",0.358233300184067,0.513975490073474,0.479376865657642,"Cenpe",1
"GO:0006887","BP","GO:0006887","exocytosis","3/149","415/29008",0.359242311494582,0.514668523861565,0.48002324738507,"Sptbn2/Drd2/Gcgr",3
"GO:0051047","BP","GO:0051047","positive regulation of secretion","3/149","415/29008",0.359242311494582,0.514668523861565,0.48002324738507,"Apln/Cyp27b1/Drd2",3
"GO:0015908","BP","GO:0015908","fatty acid transport","1/149","87/29008",0.36153954588881,0.516070671994457,0.481331008922566,"Drd2",1
"GO:0021675","BP","GO:0021675","nerve development","1/149","87/29008",0.36153954588881,0.516070671994457,0.481331008922566,"Tfap2a",1
"GO:0046888","BP","GO:0046888","negative regulation of hormone secretion","1/149","87/29008",0.36153954588881,0.516070671994457,0.481331008922566,"Drd2",1
"GO:0060411","BP","GO:0060411","cardiac septum morphogenesis","1/149","87/29008",0.36153954588881,0.516070671994457,0.481331008922566,"Tbx5",1
"GO:0061515","BP","GO:0061515","myeloid cell development","1/149","87/29008",0.36153954588881,0.516070671994457,0.481331008922566,"Fam210b",1
"GO:0048515","BP","GO:0048515","spermatid differentiation","2/149","247/29008",0.36270407732438,0.51735559717479,0.482529438453641,"Slc22a14/Ccr6",2
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","2/149","248/29008",0.364549084715,0.518120539180885,0.483242887846411,"Fas/Fgf12",2
